110,0,1,40,0,0,WSRT
160,1,1,50,0,0,WSRT
210,2,1,50,0,0,WSRT
230,0,2,40,0,0,WSRT
310,3,1,60,0,0,WSRT
330,1,2,50,0,0,WSRT
350,0,3,40,0,0,WSRT
410,4,1,70,0,0,WSRT
430,2,2,50,0,0,WSRT
450,0,4,50,0,0,WSRT
480,1,3,50,0,0,WSRT
500,0,5,40,0,0,WSRT
610,3,2,80,0,0,WSRT
630,2,3,60,0,0,WSRT
650,1,4,50,0,0,WSRT
670,0,6,40,0,0,WSRT
760,1,5,50,0,0,WSRT
810,4,2,70,0,0,WSRT
830,2,4,50,0,0,WSRT
850,0,7,40,0,0,WSRT
910,3,3,60,0,0,WSRT
930,1,6,50,0,0,WSRT
950,0,8,40,0,0,WSRT
1010,2,5,50,0,0,WSRT
1030,0,9,40,0,0,WSRT
1070,1,7,50,0,0,WSRT
1120,0,10,40,0,0,WSRT
1210,4,3,100,0,0,WSRT
1230,3,4,80,0,0,WSRT
1250,2,6,60,0,0,WSRT
1270,1,8,50,0,0,WSRT
1290,0,11,40,0,0,WSRT
1360,1,9,50,0,0,WSRT
1410,2,7,60,0,0,WSRT
1450,0,12,40,0,0,WSRT
1530,1,10,60,0,0,WSRT
1510,3,5,80,0,0,WSRT
1570,0,13,80,0,0,WSRT
1630,2,8,50,0,0,WSRT
1610,4,4,90,0,0,WSRT
1680,1,11,50,0,0,WSRT
1760,0,14,40,0,0,WSRT
1810,3,6,60,0,0,WSRT
1830,2,9,50,0,0,WSRT
1850,1,12,50,0,0,WSRT
1880,0,15,40,0,0,WSRT
1960,1,13,50,0,0,WSRT
1980,0,16,40,0,0,WSRT
2040,2,10,60,0,0,WSRT
2020,4,5,80,0,0,WSRT
2080,0,17,80,0,0,WSRT
2140,1,14,50,0,0,WSRT
2120,3,7,70,0,0,WSRT
2210,2,11,50,0,0,WSRT
2260,1,15,50,0,0,WSRT
2280,0,18,40,0,0,WSRT
2370,0,19,120,1,0,WSRT
2410,4,6,80,0,0,WSRT
2430,3,8,60,0,0,WSRT
2450,2,12,50,0,0,WSRT
2470,1,16,50,0,0,WSRT
2560,1,17,60,0,0,WSRT
2600,0,20,40,0,0,WSRT
2620,2,13,50,0,0,WSRT
2700,0,21,60,0,0,WSRT
2740,1,18,50,0,0,WSRT
2720,3,9,70,0,0,WSRT
2800,0,22,60,0,0,WSRT
2840,2,14,60,0,0,WSRT
2820,4,7,80,0,0,WSRT
2880,1,19,50,0,0,WSRT
2900,0,23,40,0,0,WSRT
3000,0,24,80,0,0,WSRT
3020,3,10,60,0,0,WSRT
3040,2,15,50,0,0,WSRT
3060,1,20,70,0,0,WSRT
3110,0,25,40,0,0,WSRT
3160,1,21,60,0,0,WSRT
3200,0,26,60,0,0,WSRT
3240,2,16,50,0,0,WSRT
3220,4,8,70,0,0,WSRT
3300,0,27,60,0,0,WSRT
3340,1,22,50,0,0,WSRT
3320,3,11,70,0,0,WSRT
3400,0,28,40,0,0,WSRT
3420,2,17,60,0,0,WSRT
3460,1,23,60,0,0,WSRT
3500,0,29,40,0,0,WSRT
3600,0,30,100,0,0,WSRT
3620,4,9,80,0,0,WSRT
3640,3,12,60,0,0,WSRT
3660,2,18,50,0,0,WSRT
3680,1,24,50,0,0,WSRT
3760,1,25,50,0,0,WSRT
3810,0,31,40,0,0,WSRT
3830,2,19,50,0,0,WSRT
3910,3,13,60,0,0,WSRT
3930,1,26,50,0,0,WSRT
3950,0,32,40,0,0,WSRT
4010,4,10,70,0,0,WSRT
4030,2,20,50,0,0,WSRT
4050,0,33,50,0,0,WSRT
4080,1,27,50,0,0,WSRT
4100,0,34,40,0,0,WSRT
4210,3,14,80,0,0,WSRT
4230,2,21,60,0,0,WSRT
4250,1,28,50,0,0,WSRT
4270,0,35,40,0,0,WSRT
4360,1,29,50,0,0,WSRT
4410,4,11,70,0,0,WSRT
4430,2,22,50,0,0,WSRT
4450,0,36,40,0,0,WSRT
4510,3,15,60,0,0,WSRT
4530,1,30,50,0,0,WSRT
4550,0,37,40,0,0,WSRT
4610,2,23,50,0,0,WSRT
4630,0,38,40,0,0,WSRT
4670,1,31,50,0,0,WSRT
4720,0,39,40,0,0,WSRT
4810,4,12,100,0,0,WSRT
4830,3,16,80,0,0,WSRT
4850,2,24,60,0,0,WSRT
4870,1,32,50,0,0,WSRT
4890,0,40,40,0,0,WSRT
4960,1,33,50,0,0,WSRT
5010,2,25,60,0,0,WSRT
5050,0,41,40,0,0,WSRT
5130,1,34,60,0,0,WSRT
5110,3,17,80,0,0,WSRT
5170,0,42,80,0,0,WSRT
5230,2,26,50,0,0,WSRT
5210,4,13,90,0,0,WSRT
5280,1,35,50,0,0,WSRT
5360,0,43,40,0,0,WSRT
5410,3,18,60,0,0,WSRT
5430,2,27,50,0,0,WSRT
5450,1,36,50,0,0,WSRT
5480,0,44,40,0,0,WSRT
5560,1,37,50,0,0,WSRT
5580,0,45,40,0,0,WSRT
5640,2,28,60,0,0,WSRT
5620,4,14,80,0,0,WSRT
5680,0,46,80,0,0,WSRT
5740,1,38,50,0,0,WSRT
5720,3,19,70,0,0,WSRT
5810,2,29,50,0,0,WSRT
5860,1,39,50,0,0,WSRT
5880,0,47,40,0,0,WSRT
5970,0,48,120,1,0,WSRT
6010,4,15,80,0,0,WSRT
6030,3,20,60,0,0,WSRT
6050,2,30,50,0,0,WSRT
6070,1,40,50,0,0,WSRT
6160,1,41,60,0,0,WSRT
6200,0,49,40,0,0,WSRT
6220,2,31,50,0,0,WSRT
6300,0,50,60,0,0,WSRT
6340,1,42,50,0,0,WSRT
6320,3,21,70,0,0,WSRT
6400,0,51,60,0,0,WSRT
6440,2,32,60,0,0,WSRT
6420,4,16,80,0,0,WSRT
6480,1,43,50,0,0,WSRT
6500,0,52,40,0,0,WSRT
6600,0,53,80,0,0,WSRT
6620,3,22,60,0,0,WSRT
6640,2,33,50,0,0,WSRT
6660,1,44,70,0,0,WSRT
6710,0,54,40,0,0,WSRT
6760,1,45,60,0,0,WSRT
6800,0,55,60,0,0,WSRT
6840,2,34,50,0,0,WSRT
